id,reporter_id,reporter_reputation,region_name,coast_split,hazard_type,severity,description,text_lang,latitude,longitude,gps_accuracy,device_timestamp,server_timestamp,time_delta_sec,exif_valid,exif_lat,exif_lng,media_url,media_hash,wave_height_m,wind_speed_kmh,ground_truth
rep_0792,usr_017,0.6,"Visakhapatnam, Andhra Pradesh",east,high-waves,Moderate,Hotel discount booking promotion near seaside.,en,17.683478,83.215976,58.73,2025-08-17T10:00:00,2025-08-17T12:18:00,8280,0,,,,,0.67,24.1,REJECTED
rep_0793,usr_047,0.88,"Mumbai, Maharashtra",west,tsunami,Severe,समुद्राचे पाणी अचानक मागे गेले असून धोक्याची शक्यता आहे.,mr,18.916097,72.808593,17.37,2025-08-17T02:25:32.511731,2025-08-17T02:40:32.511731,900,0,,,https://example.com/media_792.jpg,965416076705ee78c01120364cb7022e5d0191cdeacc171cfcc0f44f6f2c4ee0,2.82,57.8,VERIFIED
rep_0794,usr_040,0.6,"Alibaug, Maharashtra",west,high-waves,Severe,"Severe swells observed along the promenade, small boats unable to anchor.",en,18.657765,72.851597,24.83,2025-08-17T10:38:00.379780,2025-08-17T10:57:00.379780,1140,0,,,,,1.77,47.5,VERIFIED
rep_0795,usr_003,0.45,"Alibaug, Maharashtra",west,coastal-erosion,Severe,किनारी फिरायला छान वातावरण आहे.,mr,18.721695,73.087871,94.73,2025-08-15T22:00:00,2025-08-15T23:35:00,5700,0,,,,,0.72,19.5,REJECTED
rep_0796,usr_017,0.6,"Digha, West Bengal",east,tsunami,Moderate,Sunny clear weather at beach having fun with friends.,en,21.970467,87.628087,144.94,2025-08-17T14:00:00,2025-08-17T15:21:00,4860,0,,,https://example.com/media_795.jpg,a3e05709700f380df40ba1b644d05bb3e42101cc2d9befe2c2e85f9f2d7ec13f,0.88,15.8,REJECTED
rep_0797,usr_044,0.45,"Mangalore, Karnataka",west,flood,High,"Observed water activity near coast in Mangalore, Karnataka.",en,12.848849,74.872076,35.21,2025-08-16T15:00:00,2025-08-16T16:43:00,6180,0,,,,,1.51,30.6,VERIFIED
rep_0798,usr_005,0.6,"Visakhapatnam, Andhra Pradesh",east,storm-surge,High,Storm surge pushing sea water 200m inland.,en,17.685942,83.21404,17.48,2025-08-17T19:52:51.715198,2025-08-17T20:25:51.715198,1980,1,17.688428,83.219242,,,3.7,37.7,VERIFIED
rep_0799,usr_019,0.2,"Mumbai, Maharashtra",west,flood,Low,समुद्राचे पाणी सखल भागात भरले.,mr,18.910917,72.858714,13.28,2025-08-16T21:14:04.892307,2025-08-16T21:30:04.892307,960,1,18.914361,72.854353,https://example.com/media_798.jpg,19d156cd56a24955df4087e128814c28b81d6c23ae7f4f6d7d9433df44805564,1.19,70.1,VERIFIED
rep_0800,usr_008,0.6,"Alibaug, Maharashtra",west,high-waves,Moderate,Dangerous rough waves exceeding 4 meters breaching sea wall near fishing jetty.,en,18.633886,72.857256,19.94,2025-08-16T23:38:51.018408,2025-08-17T01:52:51.018408,8040,1,18.634559,72.863365,https://example.com/media_799.jpg,f58c4566b109de2d2f87754bc56a8386586fdd15cd7f9243f09e47e5ff724463,2.59,52.6,VERIFIED
rep_0801,usr_039,0.45,"Digha, West Bengal",east,storm-surge,Moderate,ঘূর্ণিঝড়ের প্রভাবে জলোচ্ছ্বাসে বাঁধ ভেঙে জল ঢুকছে।,bn,21.623231,87.533493,74.86,2025-08-16T03:51:38.059928,2025-08-16T03:57:38.059928,360,0,,,https://example.com/media_800.jpg,b35c1253558d2888634a985ec3e29747eace59bb5bef8610dc6e3602490a9b0a,2.42,54.4,VERIFIED
rep_0802,usr_047,0.88,"Chennai, Tamil Nadu",east,flood,Moderate,High tide flooding entered coastal market area.,en,13.097284,80.28246,21.47,2025-08-16T03:59:31.519696,2025-08-16T04:14:31.519696,900,0,,,https://example.com/media_801.jpg,2a29fc6c228a8fe6daa0206405ed6b6b1a62a4151e13842ae13253135e2b365a,2.96,48.1,VERIFIED
rep_0803,usr_026,0.6,"Surat, Gujarat",west,coastal-erosion,Low,Sunny clear weather at beach having fun with friends.,en,21.274045,72.98235,10.64,2025-08-16T20:00:00,2025-08-16T22:14:00,8040,0,,,https://example.com/media_802.jpg,6fe1f72e73d5e0cf880f35d7467773ce86f8e7c2c14e0773c77b12207dd90779,1.04,16.5,REJECTED
rep_0804,usr_027,0.88,"Chennai, Tamil Nadu",east,tsunami,High,"கடல் நீர் திடீரென உள்வாங்கி காணப்படுகிறது, எச்சரிக்கை தேவை.",ta,13.063161,80.317108,5.13,2025-08-16T00:26:49.214123,2025-08-16T01:28:49.214123,3720,0,,,https://example.com/media_803.jpg,10231107b18242746b15b08dee1ef64f296d4649885a60df6665b7610658e314,1.78,46.0,VERIFIED
rep_0805,usr_036,0.88,"Visakhapatnam, Andhra Pradesh",east,storm-surge,Moderate,తుఫాను ప్రభావంతో సముద్రపు పోటు తీవ్రంగా పెరిగింది.,te,17.702945,83.204082,6.1,2025-08-17T20:53:44.927032,2025-08-17T21:01:44.927032,480,1,17.697671,83.199806,https://example.com/media_804.jpg,e436e371fcccb50093f37ec3a1a29afd3da18caba9ed11960d9906dc44dbeebb,1.98,30.6,VERIFIED
rep_0806,usr_010,0.45,"Digha, West Bengal",east,storm-surge,High,Sunny clear weather at beach having fun with friends.,en,21.711792,87.616833,11.77,2025-08-18T12:00:00,2025-08-18T13:50:00,6600,1,21.904379,87.676017,https://example.com/media_805.jpg,474c43e3bd54dde5a3062c796361691978fd8db8614296f834f41ef595906383,0.5,21.0,REJECTED
rep_0807,usr_022,0.88,"Chennai, Tamil Nadu",east,flood,Low,கடல் நீர் பெருக்கெடுத்து வீடுகளுக்குள் புகுந்தது.,ta,13.061907,80.270377,14.64,2025-08-15T19:15:49.005275,2025-08-15T23:50:49.005275,16500,1,13.056551,80.271571,https://example.com/media_806.jpg,00fec7e8ad6b54b699aefcae038c3bc861a2955241463c1b313c6d3b9891afe0,2.93,51.3,VERIFIED
rep_0808,usr_025,0.2,"Visakhapatnam, Andhra Pradesh",east,tsunami,Moderate,వాతావరణం చాలా ప్రశాంతంగా ఉంది.,te,17.685672,83.218939,14.36,2025-08-15T21:00:00,2025-08-15T23:03:00,7380,0,,,https://example.com/media_807.jpg,4857c6494ad54a6c0e90b68b042ac1904b364e842111b048b695b65db3a5d024,1.22,16.1,REJECTED
rep_0809,usr_008,0.6,"Chennai, Tamil Nadu",east,coastal-erosion,Severe,"Observed water activity near coast in Chennai, Tamil Nadu.",ta,13.088153,80.359024,53.98,2025-08-15T15:00:00,2025-08-15T15:57:00,3420,0,,,https://example.com/media_808.jpg,24286673cdb96925ac03dd1a8badc1e0b9d6d436844f1b9996c7c5655c697dfd,1.69,32.9,REJECTED
rep_0810,usr_037,0.45,"Kochi, Kerala",west,flood,Low,Hotel discount booking promotion near seaside.,en,9.953158,76.252529,81.12,2025-08-16T17:00:00,2025-08-16T20:41:00,13260,0,,,,,1.26,16.5,REJECTED
rep_0811,usr_039,0.45,"Kochi, Kerala",west,storm-surge,Low,റിസോർട്ട് ബുക്കിംഗിന് വിളിക്കുക.,ml,9.934407,76.280618,44.41,2025-08-18T09:00:00,2025-08-18T11:29:00,8940,0,,,https://example.com/media_810.jpg,18332bb9785c09eef82adb280962745675309fb11596d30a1f57f101ba8f2378,1.26,20.9,REJECTED
rep_0812,usr_012,0.2,"Visakhapatnam, Andhra Pradesh",east,storm-surge,Low,తుఫాను ప్రభావంతో సముద్రపు పోటు తీవ్రంగా పెరిగింది.,te,17.659996,83.209327,11.74,2025-08-17T21:17:01.323800,2025-08-17T21:26:01.323800,540,1,17.664224,83.210122,https://example.com/media_811.jpg,aa0c253bf905282c38cb1d4144d1450a08e8c85d28fac58c82e9663f25895cef,3.55,36.6,VERIFIED
rep_0813,usr_042,0.45,"Visakhapatnam, Andhra Pradesh",east,high-waves,High,"Observed water activity near coast in Visakhapatnam, Andhra Pradesh.",te,17.674053,83.223301,22.72,2025-08-17T18:00:00,2025-08-17T18:32:00,1920,0,,,https://example.com/media_812.jpg,b2650178f5a0661ad56e9ecf91b87dab2f955e9f02fea047f4ff29ac22d0568d,1.23,30.8,REJECTED
rep_0814,usr_044,0.45,"Porbandar, Gujarat",west,high-waves,Severe,દરિયામાં ૪ મીટરથી વધુ ઊંચા મોજા ઉછળી રહ્યા છે.,gu,21.663022,69.613513,118.33,2025-08-16T22:01:38.376110,2025-08-16T22:31:38.376110,1800,1,21.659314,69.61595,https://example.com/media_813.jpg,02398542d34da3db4609aa6e137b3f915d6578c7bc52e28da75b156b8d973cbf,3.79,74.9,VERIFIED
rep_0815,usr_032,0.2,"Alibaug, Maharashtra",west,high-waves,Moderate,"Observed water activity near coast in Alibaug, Maharashtra.",mr,18.679875,72.857424,57.73,2025-08-15T14:00:00,2025-08-15T14:28:00,1680,0,,,,,1.24,35.6,REJECTED
rep_0816,usr_032,0.2,"Digha, West Bengal",east,flood,Severe,আজকে আবহাওয়া খুব ভালো।,bn,21.882923,87.72073,4.23,2025-08-18T02:00:00,2025-08-18T06:11:00,15060,1,22.001201,87.911269,,,0.81,24.0,REJECTED
rep_0817,usr_006,0.88,"Porbandar, Gujarat",west,high-waves,Moderate,દરિયામાં ૪ મીટરથી વધુ ઊંચા મોજા ઉછળી રહ્યા છે.,gu,21.626266,69.611059,10.17,2025-08-16T16:53:13.730142,2025-08-16T18:20:13.730142,5220,1,21.627337,69.615905,https://example.com/media_816.jpg,8b5981c22ca8ac2b31382e59abecc575e899f0a3b948e25ea7646000b46f66b0,3.51,59.9,VERIFIED
rep_0818,usr_006,0.88,"Mumbai, Maharashtra",west,high-waves,Moderate,"Observed water activity near coast in Mumbai, Maharashtra.",mr,19.021794,72.818976,34.01,2025-08-17T04:00:00,2025-08-17T05:33:00,5580,0,,,https://example.com/media_817.jpg,9f09efc9a750825af7cde3904a4964f2d5fcd37c04086d4f0dc4b4099211379b,1.54,34.7,VERIFIED
rep_0819,usr_040,0.6,"Digha, West Bengal",east,storm-surge,Low,ঘূর্ণিঝড়ের প্রভাবে জলোচ্ছ্বাসে বাঁধ ভেঙে জল ঢুকছে।,bn,21.593588,87.518576,12.0,2025-08-16T04:38:10.159342,2025-08-16T04:47:10.159342,540,1,21.599109,87.520191,https://example.com/media_818.jpg,ba32aed5fda1407fb313af68d5da721fcedca771803a1ec94d959dec6878ab8d,2.46,55.0,VERIFIED
rep_0820,usr_010,0.45,"Paradip, Odisha",east,high-waves,Moderate,ପୁରୀ ହୋଟେଲ ବୁକିଂ ପାଇଁ ଯୋଗାଯୋଗ କରନ୍ତୁ ।,or,20.304363,86.614092,131.74,2025-08-18T06:00:00,2025-08-18T10:49:00,17340,0,,,https://example.com/media_819.jpg,9e7ff2eab4dcb682abfa95ac1bfe233e96aafb630947e15fda4970d98f0ba089,0.43,13.0,REJECTED
rep_0821,usr_013,0.88,"Mumbai, Maharashtra",west,flood,Low,Tidal seawater inundating low-lying residential houses near beach.,en,18.958138,72.791812,18.16,2025-08-16T17:49:19.374576,2025-08-16T18:14:19.374576,1500,0,,,,,1.7,51.8,VERIFIED
rep_0822,usr_038,0.6,"Panaji, Goa",west,high-waves,High,समुद्र किनारे होटल बुकिंग के लिए संपर्क करें।,hi,15.477981,73.810054,8.74,2025-08-18T23:00:00,2025-08-19T00:18:00,4680,0,,,,,1.18,17.4,REJECTED
rep_0823,usr_011,0.88,"Kozhikode, Kerala",west,tsunami,Severe,റിസോർട്ട് ബുക്കിംഗിന് വിളിക്കുക.,ml,11.243086,75.776228,76.0,2025-08-18T22:00:00,2025-08-19T02:41:00,16860,0,,,,,0.75,21.9,REJECTED
rep_0824,usr_020,0.6,"Porbandar, Gujarat",west,high-waves,Low,દરિયામાં ૪ મીટરથી વધુ ઊંચા મોજા ઉછળી રહ્યા છે.,gu,21.646937,69.631034,19.71,2025-08-16T16:31:55.694851,2025-08-16T16:46:55.694851,900,1,21.649597,69.632831,https://example.com/media_823.jpg,125d115215b6132898ea09ffbe2ae1d985f1df8b4e4db5f83f4cdbb63e743089,3.4,61.8,VERIFIED
rep_0825,usr_024,0.6,"Porbandar, Gujarat",west,high-waves,Low,દરિયામાં ૪ મીટરથી વધુ ઊંચા મોજા ઉછળી રહ્યા છે.,gu,21.639611,69.624071,22.13,2025-08-16T19:08:40.019284,2025-08-16T20:25:40.019284,4620,0,,,https://example.com/media_824.jpg,b98f2187cd04971497463b520195965469a34fe4ad9e5336699be394897cf1f3,4.28,66.8,VERIFIED
rep_0826,usr_001,0.45,"Visakhapatnam, Andhra Pradesh",east,coastal-erosion,Severe,Sunny clear weather at beach having fun with friends.,en,17.866281,83.425477,73.8,2025-08-16T16:00:00,2025-08-16T16:59:00,3540,1,18.031845,83.588315,,,0.52,14.9,REJECTED
rep_0827,usr_049,0.6,"Alibaug, Maharashtra",west,coastal-erosion,High,Hotel discount booking promotion near seaside.,en,18.639341,72.870294,101.77,2025-08-15T13:00:00,2025-08-15T14:06:00,3960,0,,,https://example.com/media_826.jpg,7d4c19c1e18b4dbccc11881a4a1b6226a422e603da569e9e034758646e9e0bef,0.86,20.7,REJECTED
rep_0828,usr_027,0.88,"Paradip, Odisha",east,coastal-erosion,Low,"Observed water activity near coast in Paradip, Odisha.",or,20.313783,86.63269,34.47,2025-08-16T17:00:00,2025-08-16T17:25:00,1500,0,,,https://example.com/media_827.jpg,23f6f96ba30bb9e959ea92aa4c0d7e2a25fd67189ab402e0b81b27bd66327b9a,1.55,36.9,REJECTED
rep_0829,usr_019,0.2,"Chennai, Tamil Nadu",east,flood,Low,ज्वार के कारण तटीय सड़कों पर पानी भर गया है।,hi,13.037932,80.270863,12.6,2025-08-15T19:49:32.080584,2025-08-15T21:47:32.080584,7080,0,,,https://example.com/media_828.jpg,8682308617f169406aabca5bf8e5cb53d3b7cacaa9339d20ea342232d8099980,2.87,53.0,VERIFIED
rep_0830,usr_036,0.88,"Chennai, Tamil Nadu",east,flood,Moderate,கடல் நீர் பெருக்கெடுத்து வீடுகளுக்குள் புகுந்தது.,ta,13.073081,80.30304,17.47,2025-08-15T17:56:00.178405,2025-08-15T18:01:00.178405,300,1,13.069556,80.299868,https://example.com/media_829.jpg,e6b2543cc89298676316e682769e66d0ade416107f6c38d4015e19b4a6973492,3.49,49.4,VERIFIED
rep_0831,usr_049,0.6,"Digha, West Bengal",east,storm-surge,Severe,প্রচণ্ড জলোচ্ছ্বাস শুরু হয়েছে।,bn,21.625384,87.511641,109.79,2025-08-16T09:23:19.535055,2025-08-16T09:41:19.535055,1080,1,21.627591,87.506742,,,2.42,63.1,VERIFIED
rep_0832,usr_036,0.88,"Mumbai, Maharashtra",west,flood,Moderate,उधाणाचे पाणी गावातील घरांमध्ये शिरले असून रस्ते पाण्याखाली गेले आहेत.,mr,18.891057,72.823263,5.75,2025-08-16T23:06:51.763010,2025-08-16T23:34:51.763010,1680,1,18.892552,72.821127,https://example.com/media_831.jpg,b5d7a06e32681eade13a2ae9c19710613c96f3a58ba4592ecbe2db4876493878,2.28,55.0,VERIFIED
rep_0833,usr_038,0.6,"Digha, West Bengal",east,storm-surge,High,প্রচণ্ড জলোচ্ছ্বাস শুরু হয়েছে।,bn,21.610119,87.516735,7.57,2025-08-16T09:06:14.551127,2025-08-16T09:22:14.551127,960,0,,,,,2.61,41.2,VERIFIED
rep_0834,usr_012,0.2,"Porbandar, Gujarat",west,coastal-erosion,High,"Observed water activity near coast in Porbandar, Gujarat.",gu,21.641618,69.6361,32.64,2025-08-18T04:00:00,2025-08-18T05:27:00,5220,0,,,,,1.4,35.4,REJECTED
rep_0835,usr_023,0.88,"Nagapattinam, Tamil Nadu",east,high-waves,Moderate,மீன்பிடி தளத்தில் அலைகளின் சீற்றம் அதிகம்.,ta,10.761383,79.799419,23.03,2025-08-17T20:19:28.644722,2025-08-17T20:40:28.644722,1260,1,10.758424,79.803795,https://example.com/media_834.jpg,ad3b5f5e20aa90d4946699d45d1d81fb7f12e0f19ea0e9a7a328556b72519c26,2.25,46.9,VERIFIED
rep_0836,usr_030,0.45,"Nagapattinam, Tamil Nadu",east,high-waves,Low,மீன்பிடி தளத்தில் அலைகளின் சீற்றம் அதிகம்.,ta,10.729799,79.838407,5.89,2025-08-18T02:51:10.236434,2025-08-18T05:44:10.236434,10380,0,,,https://example.com/media_835.jpg,a96f46e2f4b1809f70c3397136a2e9a478d81579932ada0c47dffcde7744c21d,1.25,65.2,VERIFIED
rep_0837,usr_041,0.88,"Mumbai, Maharashtra",west,tsunami,High,किनारी फिरायला छान वातावरण आहे.,mr,19.092286,72.923157,6.83,2025-08-18T14:00:00,2025-08-18T18:11:00,15060,1,19.279061,73.007908,,,1.21,19.8,REJECTED
rep_0838,usr_016,0.45,"Digha, West Bengal",east,flood,High,দীঘা সমুদ্র সৈকত হোটেল বুকিং ডিসকাউন্ট।,bn,21.630088,87.489383,12.52,2025-08-16T20:00:00,2025-08-17T00:58:00,17880,0,,,,,0.84,15.2,REJECTED
rep_0839,usr_020,0.6,"Chennai, Tamil Nadu",east,flood,Low,கடல் நீர் ஊருக்குள் புகுந்து குடியிருப்பு பகுதிகளை சூழ்ந்துள்ளது.,ta,13.101025,80.2789,119.06,2025-08-15T19:44:20.704664,2025-08-15T20:08:20.704664,1440,0,,,https://example.com/media_838.jpg,a84f3b0d9ebff6dbebf7f2c496cea2eb03bef857e947049ffe55d1e35031af64,2.91,44.1,VERIFIED
rep_0840,usr_022,0.88,"Visakhapatnam, Andhra Pradesh",east,storm-surge,Severe,తీరప్రాంత రక్షణ గోడ దెబ్బతింది.,te,17.669202,83.254841,142.88,2025-08-17T11:33:50.946498,2025-08-17T11:50:50.946498,1020,1,17.664882,83.25299,https://example.com/media_839.jpg,050cc27182de28bf157ec648b6f706bbb83ed92bc4d984a2ec48fbb19fdbc5dd,2.14,41.3,VERIFIED
rep_0841,usr_015,0.6,"Nagapattinam, Tamil Nadu",east,storm-surge,Moderate,சுற்றுலா படகு சவாரி மற்றும் விடுதி முன்பதிவு.,ta,11.010311,79.931899,11.63,2025-08-15T23:00:00,2025-08-16T03:10:00,15000,0,,,,,1.03,11.6,REJECTED
rep_0842,usr_042,0.45,"Alibaug, Maharashtra",west,high-waves,High,धक्कादायक लाटांचा जोर वाढला असून जेटीवर पाणी आले आहे.,mr,18.661379,72.863005,16.17,2025-08-17T06:45:58.347988,2025-08-17T06:50:58.347988,300,1,18.652694,72.867255,https://example.com/media_841.jpg,924d148283cd69e681287a129b5fbb718f8dd95f46a25d4dd824de8f27c38b22,1.82,41.7,VERIFIED
rep_0843,usr_017,0.6,"Digha, West Bengal",east,storm-surge,Severe,প্রচণ্ড জলোচ্ছ্বাস শুরু হয়েছে।,bn,21.580669,87.511822,104.18,2025-08-16T02:45:42.566536,2025-08-16T03:01:42.566536,960,1,21.575018,87.517929,https://example.com/media_842.jpg,8eb2bd8c11af7fe7e4b1d900527224f7ffb97f0ae674c0f81263feac41bf7b27,2.94,56.3,VERIFIED
rep_0844,usr_027,0.88,"Mumbai, Maharashtra",west,coastal-erosion,Low,"Observed water activity near coast in Mumbai, Maharashtra.",mr,18.949684,72.843028,44.71,2025-08-16T07:00:00,2025-08-16T07:15:00,900,0,,,,,1.31,33.8,REJECTED
rep_0845,usr_038,0.6,"Kakinada, Andhra Pradesh",east,high-waves,Moderate,వాతావరణం చాలా ప్రశాంతంగా ఉంది.,te,16.992755,82.229493,139.24,2025-08-15T10:00:00,2025-08-15T12:27:00,8820,0,,,,,0.83,22.7,REJECTED
rep_0846,usr_004,0.6,"Chennai, Tamil Nadu",east,storm-surge,Moderate,சுற்றுலா படகு சவாரி மற்றும் விடுதி முன்பதிவு.,ta,13.258565,80.514698,52.83,2025-08-19T00:00:00,2025-08-19T04:26:00,15960,1,13.394646,80.686427,,,1.26,13.1,REJECTED
rep_0847,usr_046,0.6,"Alibaug, Maharashtra",west,high-waves,Moderate,तटीय क्षेत्र में 4 मीटर से ऊंची खतरनाक लहरें उठ रही हैं।,hi,18.675324,72.867305,10.81,2025-08-16T23:37:46.853525,2025-08-16T23:45:46.853525,480,1,18.671631,72.860433,https://example.com/media_846.jpg,03a766a092ba05b10502d3e593067da790cdbd4040a70c1ee131c24d52fe1298,1.93,47.8,VERIFIED
rep_0848,usr_001,0.45,"Nagapattinam, Tamil Nadu",east,storm-surge,Moderate,கடற்கரையில் இனிமையான காற்று வீசுகிறது.,ta,11.108571,80.090845,11.73,2025-08-18T16:00:00,2025-08-18T16:20:00,1200,1,11.160739,80.185446,,,0.88,13.5,REJECTED
rep_0849,usr_020,0.6,"Mumbai, Maharashtra",west,tsunami,Severe,समुद्राचे पाणी अचानक मागे गेले असून धोक्याची शक्यता आहे.,mr,18.888563,72.87009,8.04,2025-08-16T15:02:08.840340,2025-08-16T15:16:08.840340,840,1,18.889986,72.873119,https://example.com/media_848.jpg,85271ec570410ff413e3b1a0fbd16898b0d556ed7e869746231bb4575ee555ff,1.53,54.1,VERIFIED
